country	source	carrier	mcc	mnc	apn	type	protocol	roaming_protocol	user	password	authtype	mmsc	mmsproxy	mmsport	proxy	port	carrier_id	mvno_type	mvno_match_data	carrier_enabled	user_visible	user_editable	network_type_bitmask	bearer_bitmask
BE	AOSP	EMnify	206	01	em	default,ia,supl											2326	imsi	206018					
BE	LineageOS	Iusacell Internet	206	01	web.iusacellgsm.mx	default,supl			iusacellgsm	iusacellgsm	0													
BE	LineageOS	Iusacell MMS	206	01	mms.iusacellgsm.mx	mms			mmsiusacellgsm	mmsiusacellgsm	0	http://mms.iusacell3g.com/												
BE	LineageOS	Iusacell Modem	206	01	modem.iusacellgsm.mx	dun			iusacellgsm	iusacellgsm	0													
BE	AOSP	Proximus IMS	206	01	ims	ims	IPV4V6	IPV4V6									1365							
BE	AOSP	Proximus Internet	206	01	internet.proximus.be	default,supl	IPV4V6	IPV4V6			1						1365							
BE	LineageOS	Proximus Internet	206	01	internet.proximus.be	default,supl																		
BE	AOSP	Proximus MMS	206	01	event.proximus.be	mms			mms	mms	1	http://mmsc.proximus.be/mms	10.55.14.75	8080			1365							
BE	LineageOS	Proximus MMS	206	01	event.proximus.be	mms			mms	mms		http://mmsc.proximus.be/mms	10.55.14.75	8080										
BE	AOSP	Proximus XCAP	206	01	hos	xcap	IPV4V6	IPV4V6			0						1365							
BE	LineageOS	Scarlet Internet	206	01	internet.bmbpartner.be	default,supl																		
BE	AOSP	Telenet Internet	206	01	telenetwap.be	default,ia,supl											2270	imsi	20601889					
BE	LineageOS	Telenet Intl Roam	206	01	telenetwap.be	default,supl																		
BE	AOSP	Telenet MMS	206	01	mms.be	mms						http://mmsc.telenet.be	195.130.149.100	80			2270	imsi	20601889					
BE	LineageOS	Telenet MMS Intl Roam	206	01	mms.be	mms						http://mmsc.telenet.be	195.130.149.100	80										
BE	AOSP	Tesco Mobile Internet	206	01	tescomobile.liffeytelecom.com	default,ia,supl,mms						http://mmc1/servlets/mms	10.1.11.19	8080				gid	0A					
BE	AOSP	upcmms	206	01	mms.ch.upcmobile.com	mms						http://mms.ch.upcmobile.com:8080/servlets/mms	62.179.127.18	8080				gid	75636831					
BE	AOSP	upcnet	206	01	Internet.ch.upcmobile.com	default,ia,supl												gid	75636831					
BE	AOSP	Virgin Media IE	206	01	Internet	default,ia,supl												gid	75696531					
BE	AOSP	Virgin Mobile	206	01	goto.virginmobile.uk	default,ia,supl,mms	IPV4V6	IPV4V6			1	http://mms.virginmobile.co.uk:8002	193.30.166.2	8080			717	gid	28					
BE	AOSP	Ziggo mobiel internet	206	01	internet.ziggo.nl	default,ia,supl												gid	7A696731					
BE	LineageOS	Telenet	206	05	telenetwap.be	default,supl																		
BE	AOSP	Telenet Internet	206	05	telenetwap.be	default,ia,supl											2150							
BE	AOSP	Telenet MMS	206	05	mms.be	mms						http://mmsc.telenet.be	195.130.149.100	80			2150							
BE	LineageOS	Voo MMS	206	05	mms.be	mms			mms	mms	1	http://mmsc.telenet.be	195.130.149.100	80										
BE	AOSP	Lycamobile	206	06	data.lycamobile.be	default,ia,supl					1							spn	Lycamobile					
BE	LineageOS	Lycamobile BE	206	06	data.lycamobile.be	default,supl			lmbe	plus														
BE	LineageOS	Mobistar	206	10	mworld.be	default,supl			mobistar	mobistar	1				212.65.63.143	8080								
BE	LineageOS	Mobistar MMS	206	10	mms.be	mms			mobistar	mobistar	1	http://mmsc.mobistar.be	212.65.63.143	8080										
BE	AOSP	netgprs.com	206	10	netgprs.com	default,ia,supl			tsl	tsl							2271	spn	BE-Transatel					
BE	AOSP	netgprs.com	206	10	netgprs.com	default,ia,supl			tsl	tsl							2271	gid	BB00					
BE	AOSP	Orange B IMS	206	10	ims	ims	IPV4V6	IPV4V6									1366				false			
BE	AOSP	Orange Internet	206	10	mworld.be	default,ia,supl											1366							
BE	AOSP	Orange MMS	206	10	mms.be	mms						http://mmsc.mobistar.be	212.65.63.143	8080			1366							
BE	LineageOS	Telenet	206	10	telenetwap.be	default,supl					1													
BE	LineageOS	BASE Belgium	206	20	gprs.base.be	default,supl			base	base	1													
BE	AOSP	BASE Internet	206	20	gprs.base.be	default,ia,supl			base	base	1						1367							
BE	AOSP	BASE MMS	206	20	mms.base.be	mms			base	base	1	http://mmsc.base.be	217.72.235.1	8080			1367							
BE	LineageOS	BASE MMS Belgium	206	20	mms.base.be	mms			base	base	1	http://mmsc.base.be	217.72.235.1	8080										
BE	LineageOS	Carrefour Belgium	206	20	carrefourdata.be	default,supl			carrefour	carrefour														
BE	LineageOS	Carrefour Belgium MMS	206	20	carrefourmms.be	mms			carrefour	carrefour		http://mmsc.base.be/	217.72.235.1	8080										
BE	LineageOS	Mobile Vikings	206	20	web.be	default,supl			web	web	1													
BE	LineageOS	Mobile Vikings MMS	206	20	mms.be	mms			mms	mms	1	http://mmsc.be	217.72.235.1	8080										
BE	AOSP	Virgin Mobile	206	20	goto.virginmobile.uk	default,ia,supl,mms	IPV4V6	IPV4V6				http://mms.virginmobile.co.uk:8002	193.30.166.2	8080			717	gid	28					
BE	LineageOS	BICS Internet	206	28	bicsapn	default,ia,supl											2132							
BE	AOSP	Unleashed	206	30	web.be	default,ia,supl											2144							
BG	AOSP	A1	284	01	internet.a1.bg	default,ia,supl					0						1370							
BG	AOSP	A1 MMS	284	01	mms.a1.bg	mms			mtel	mtel	0	http://mmsc/	10.150.0.33	8080			1370							
BG	LineageOS	M-Tel Internet	284	01	inet-gprs.mtel.bg	default,supl																		
BG	LineageOS	M-Tel MMS	284	01	mms-gprs.mtel.bg	mms			mtel	mtel		http://mmsc/	10.150.0.33	8080										
BG	AOSP	VIVACOM hos	284	03	hos	xcap	IPV4V6	IPV4V6			0										false			
BG	AOSP	VIVACOM IMS	284	03	ims	ims	IPV4V6	IPV4V6			0										false			
BG	AOSP	VIVACOM Internet	284	03	internet.vivacom.bg	default,ia,supl	IPV4V6	IPV4V6	vivacom	vivacom	0						1999							
BG	LineageOS	VIVACOM Internet	284	03	internet.vivacom.bg	default,supl			VIVACOM	VIVACOM	0													
BG	AOSP	VIVACOM MMS	284	03	mms.vivacom.bg	mms			mms	mms	0	http://mmsc.vivacom.bg	192.168.123.123	8080			1999							
BG	LineageOS	VIVACOM MMS	284	03	mms.vivacom.bg	mms			mms	mms	0	http://mmsc.vivacom.bg	192.168.123.123	8080										
BG	LineageOS	GLOBUL Internet	284	05	globul	default,supl			globul						192.168.88.11	8004								
BG	LineageOS	GLOBUL MMS	284	05	mms.globul.bg	mms			mms			http://mmsc1.mms.globul.bg:8002	192.168.87.11	8004										
BG	LineageOS	Telenor Internet	284	05	telenor	default,supl			telenor															
BG	LineageOS	Telenor MMS	284	05	mms.telenor.bg	mms			mms			http://mmsc1.mms.telenor.bg:8002	192.168.87.11	8004										
BG	AOSP	Yettel BG_IMS	284	05	ims	ims	IPV4V6	IPV4V6									1371	spn	Yettel BG		false			
BG	AOSP	Yettel BG_Ut	284	05	xcap	xcap	IPV4V6	IPV4V6									1371	spn	Yettel BG		false			
BG	AOSP	Yettel Internet	284	05	internet	default,ia,supl											1371	spn	Yettel BG					
BG	AOSP	Yettel MMS	284	05	mms	mms			mms			http://mmsc	192.168.87.11	8004			1371	spn	Yettel BG					
BG	AOSP	bulsatcom	284	11	bulsat.com	default,ia,supl											2230							
BG	LineageOS	Bulsatcom	284	11	bulsat.com	default,supl																		
BG	AOSP	MAX TELECOM	284	13	apn.maxtelecom.bg	default,ia,supl											2231							
BH	AOSP	Batelco Internet	426	01	internet.batelco.com	default,ia,supl											1372							
BH	LineageOS	Batelco Internet	426	01	internet.batelco.com	default,supl																		
BH	AOSP	Batelco MMS	426	01	mms.batelco.com	mms			mms	mms	0	http://192.168.36.10/servlets/mms	192.168.1.2	80			1372							
BH	LineageOS	Batelco MMS	426	01	mms.batelco.com	mms			mms	mms	0	http://192.168.36.10/servlets/mms	192.168.1.2	80										
BH	AOSP	Batelco WAP	426	01	wap.batelco.com	default,ia,supl			wap	wap	0				192.168.1.2	80	1372							
BH	LineageOS	Batelco WAP	426	01	wap.batelco.com	default,supl			wap	wap	0				192.168.1.2	80								
BH	AOSP	Zain BH Internet	426	02	internet	default,ia,supl			internet	internet	0						2014							
BH	LineageOS	Zain BH Internet	426	02	internet	default,supl			internet	internet	0													
BH	AOSP	Zain BH MMS	426	02	mms	mms			mms	mms	0	http://172.18.83.129:80/	172.18.85.34	80			2014							
BH	LineageOS	Zain BH MMS	426	02	mms	mms			mms	mms	0	http://172.18.83.129:80/	172.18.85.34	80										
BH	AOSP	Zain BH WAP	426	02	wap	default,ia,supl			wap	wap	0				172.18.85.33	80	2014							
BH	LineageOS	Zain BH WAP	426	02	wap	default,supl			wap	wap	0				172.18.85.33	80								
BH	LineageOS	VIVA GPRS	426	04	viva.bh	default,supl																		
BH	LineageOS	VIVA MMS	426	04	vivawap.bh	mms						http://mms.viva.com.bh:38090	172.18.142.36	8080										
BH	LineageOS	VIVA WAP	426	04	vivawap.bh	default,supl									172.18.142.36	8080								
BH	AOSP	VIVAGPRS	426	04	viva.bh	default,ia,supl											2015							
BH	AOSP	VIVAMMS	426	04	vivawap.bh	mms						http://mms.viva.com.bh:38090	172.18.142.36	8080			2015							
BH	AOSP	VIVAWAP	426	04	vivawap.bh	default,ia,supl									172.18.142.36	8080	2015							
BI	AOSP	Spacetel	642	01	default	default,ia,supl											1373							
BI	LineageOS	Africell Burundi	642	02	africellnet	default,supl																		
BI	AOSP	Tempo	642	02	default	default,ia,supl											1374							
BI	AOSP	Onatel	642	03	default	default,ia,supl											1375							
BI	AOSP	Smart Mobile	642	07	default	default,ia,supl											2355							
BI	AOSP	HiTs Telecom	642	08	default	default,ia,supl											2211							
BI	AOSP	Leo	642	82	default	default,ia,supl											2212							
BN	LineageOS	B-Mobile	528	02	bmobilewap	default,supl																		
BN	AOSP	B-Mobile	528	02	default	default,ia,supl											2350							
BN	LineageOS	B-Mobile MMS	528	02	bmobilemms	mms						http://mms.bmobile.com.bn/was	129.9.10.20	6500										
BN	AOSP	DSTCom	528	11	default	default,ia,supl											1379							
BN	LineageOS	DSTCom	528	11	dst.internet	default,supl			internet	internet														
BN	LineageOS	DSTCom MMS	528	11	dst.mms	mms			mms	mms		http://mms.dst.com.bn/mmsc	10.100.6.101	9201										
BO	LineageOS	Viva Edge	736	01	edge.viva.net.do	default,supl			viva	viva		http://wap.viva.net.do/WapDeck/			192.168.016.010	9401								
BO	LineageOS	Viva GPRS	736	01	internet.nuevatel.com	default,supl									192.168.101.4	3128								
BO	LineageOS	Viva MMS	736	01	mms.nuevatel.com	mms						http://mmsgw.nuevatel.com:1981	192.168.101.4	3128										
BO	LineageOS	Viva MMS	736	01	mms.viva.net.do	mms			viva	viva		http://10.200.16.4/mms/wapenc	192.168.016.010	9401										
BO	AOSP	VIVA3G	736	01	internet.nuevatel.com	default,ia,supl					1						1380							
BO	AOSP	VIVAMMS	736	01	mms.nuevatel.com	mms					1	http://mmsgw.nuevatel.com:1981	192.168.101.4	3128			1380							
BO	LineageOS	ENTEL 4G	736	02	4g.entel	default,supl																		
BO	AOSP	Entel Bolivia 4G	736	02	4g.entel	default,ia,supl					0						1381							
BO	AOSP	ENTEL MMS	736	02	mms.movil.com.bo	mms					1	http://mms.movil.com.bo/servlets/mms	172.27.7.10	8080			1381							
BO	LineageOS	ENTEL MMS	736	02	mms.movil.com.bo	mms						http://mms.movil.com.bo/servlets/mms	127.27.7.10	8080										
BO	LineageOS	INTERNET TIGO BO	736	03	internet.tigo.bo	default,supl,dun																		
BO	LineageOS	MMS TIGO BO	736	03	mms.tigo.bo	mms						http://mms	172.25.100.8	8888										
BO	AOSP	MMSTIGO	736	03	mms.tigo.bo	mms					1	http://mms	172.25.100.8	8888			1382							
BO	AOSP	Tigo Internet	736	03	internet.tigo.bo	default,ia,supl					0						1382							
BR	AOSP	TIM Connect	724	02	timbrasil.br	default,ia,supl,mms,xcap	IPV4V6		tim	tim	1	http://mms.tim.br	189.40.191.96	8080			1385							
BR	LineageOS	TIM Connect	724	02	timbrasil.br	default,ia,supl,mms,xcap	IPV4V6	IPV4V6	tim	tim	1	http://mms.tim.br	189.40.191.96	8080										
BR	AOSP	TIM IMS	724	02	ims	ims	IPV6										1385							
BR	LineageOS	TIM IMS	724	02	ims	ims	IPV4V6	IPV4V6													false			
BR	AOSP	TIM Connect	724	03	timbrasil.br	default,ia,supl,mms,xcap	IPV4V6		tim	tim	1	http://mms.tim.br	189.40.191.96	8080			1385							
BR	LineageOS	TIM Connect	724	03	timbrasil.br	default,ia,supl,mms,xcap	IPV4V6	IPV4V6	tim	tim	1	http://mms.tim.br	189.40.191.96	8080										
BR	AOSP	TIM IMS	724	03	ims	ims	IPV6										1385							
BR	LineageOS	TIM IMS	724	03	ims	ims	IPV4V6	IPV4V6													false			
BR	AOSP	TIM Connect	724	04	timbrasil.br	default,ia,supl,mms,xcap	IPV4V6		tim	tim	1	http://mms.tim.br	189.40.191.96	8080			1385							
BR	LineageOS	TIM Connect	724	04	timbrasil.br	default,ia,supl,mms,xcap	IPV4V6	IPV4V6	tim	tim	1	http://mms.tim.br	189.40.191.96	8080										
BR	AOSP	TIM IMS	724	04	ims	ims	IPV6										1385							
BR	LineageOS	TIM IMS	724	04	ims	ims	IPV4V6	IPV4V6													false			
BR	AOSP	Claro Foto	724	05	mms.claro.com.br	mms			claro	claro	0	http://mms.claro.com.br	200.169.126.10	8799			529							
BR	LineageOS	Claro Foto	724	05	mms.claro.com.br	mms			claro	claro		http://mms.claro.com.br	200.169.126.10	8799										
BR	AOSP	Java Session	724	05	java.claro.com.br	default,ia,supl			claro	claro	0						529							
BR	LineageOS	Java Session	724	05	java.claro.com.br	default,ia,supl			claro	claro														
BR	AOSP	Vivo IMS	724	06	ims	ims	IPV4V6	IP									530							
BR	LineageOS	Vivo IMS	724	06	ims	ims	IPV4V6	IPV4V6													false			
BR	LineageOS	Vivo Internet	724	06	zap.vivo.com.br	default	IPV4V6	IPV4V6	vivo	vivo	1													
BR	AOSP	Vivo Internet	724	06	zap.vivo.com.br	default,ia,supl	IPV4V6	IP	vivo	vivo	1						530							
BR	AOSP	Vivo MMS	724	06	mms.vivo.com.br	mms	IPV4V6	IP	vivo	vivo	1	http://termnat.vivomms.com.br:8088/mms	200.142.130.104	80			530							
BR	LineageOS	Vivo MMS	724	06	mms.vivo.com.br	mms	IPV4V6	IPV4V6	vivo	vivo	1	http://termnat.vivomms.com.br:8088/mms	200.142.130.104	80										
BR	AOSP	Vivo Xcap	724	06	xcap.ims	xcap	IPV4V6	IP									530							
BR	LineageOS	VIVO XCAP	724	06	xcap.ims	xcap	IPV4V6	IPV4V6													false			
BR	AOSP	SCTL GPRS	724	07	sercomtel.com.br	default,ia,supl			sercomtel	sercomtel							1388							
BR	LineageOS	SCTL GPRS	724	07	sercomtel.com.br	default,ia,supl			sercomtel	sercomtel														
BR	AOSP	SCTL MMS	724	07	mms.sercomtel.com.br	mms			sercomtel	sercomtel		http://mms.claro.com.br	200.169.126.10	8799			1388							
BR	LineageOS	SCTL MMS	724	07	mms.sercomtel.com.br	mms			sercomtel	sercomtel		http://mms.claro.com.br	200.169.126.10	8799										
BR	AOSP	Vivo IMS	724	10	ims	ims	IPV4V6	IP									530							
BR	LineageOS	Vivo IMS	724	10	ims	ims	IPV4V6	IPV4V6													false			
BR	LineageOS	Vivo Internet	724	10	zap.vivo.com.br	default	IPV4V6	IPV4V6	vivo	vivo	1													
BR	AOSP	Vivo Internet	724	10	zap.vivo.com.br	default,ia,supl	IPV4V6	IP	vivo	vivo	1						530							
BR	AOSP	Vivo MMS	724	10	mms.vivo.com.br	mms	IPV4V6	IP	vivo	vivo	1	http://termnat.vivomms.com.br:8088/mms	200.142.130.104	80			530							
BR	LineageOS	Vivo MMS	724	10	mms.vivo.com.br	mms	IPV4V6	IPV4V6	vivo	vivo	1	http://termnat.vivomms.com.br:8088/mms	200.142.130.104	80										
BR	AOSP	Vivo Xcap	724	10	xcap.ims	xcap	IPV4V6	IP									530							
BR	LineageOS	VIVO XCAP	724	10	xcap.ims	xcap	IPV4V6	IPV4V6													false			
BR	AOSP	Vivo IMS	724	11	ims	ims	IPV4V6	IP									530							
BR	LineageOS	Vivo IMS	724	11	ims	ims	IPV4V6	IPV4V6													false			
BR	LineageOS	Vivo Internet	724	11	zap.vivo.com.br	default	IPV4V6	IPV4V6	vivo	vivo	1													
BR	AOSP	Vivo Internet	724	11	zap.vivo.com.br	default,ia,supl	IPV4V6	IP	vivo	vivo	1						530							
BR	AOSP	Vivo MMS	724	11	mms.vivo.com.br	mms	IPV4V6	IP	vivo	vivo	1	http://termnat.vivomms.com.br:8088/mms	200.142.130.104	80			530							
BR	LineageOS	Vivo MMS	724	11	mms.vivo.com.br	mms	IPV4V6	IPV4V6	vivo	vivo	1	http://termnat.vivomms.com.br:8088/mms	200.142.130.104	80										
BR	AOSP	Vivo Xcap	724	11	xcap.ims	xcap	IPV4V6	IP									530							
BR	LineageOS	VIVO XCAP	724	11	xcap.ims	xcap	IPV4V6	IPV4V6													false			
BR	AOSP	Sercomtel:Dados	724	15	sercomtel.com.br	default,ia,dun			sercomtel	sercomtel	1						539							
BR	LineageOS	Sercomtel:Dados	724	15	sercomtel.com.br	default,ia,supl			sercomtel	sercomtel	1													
BR	AOSP	Sercomtel:MMS	724	15	mms.sercomtel.com.br	mms			sercomtel	sercomtel	1	http://mms.claro.com.br	200.169.126.10	8799			539							
BR	LineageOS	Sercomtel:MMS	724	15	mms.sercomtel.com.br	mms			sercomtel	sercomtel	1	http://mms.claro.com.br	200.169.126.10	8799										
BR	AOSP	Oi Internet	724	16	gprs.oi.com.br	default,ia,supl	IPV4V6	IPV4V6			0						540							
BR	LineageOS	Oi Internet	724	16	gprs.oi.com.br	default,ia,supl	IPV4V6	IPV4V6	oi	oi														
BR	AOSP	Oi MMS	724	16	mmsgprs.oi.com.br	mms	IPV4V6	IPV4V6	oimms	oioioi	0	http://200.222.42.204:8002	192.168.10.50	3128			540							
BR	LineageOS	Oi MMS	724	16	mmsgprs.oi.com.br	mms	IPV4V6	IPV4V6	oimms	oioioi		http://200.222.42.204:8002/	192.168.10.50	3128										
BR	LineageOS	Correios Celular	724	17	internet.br	default,supl																		
BR	AOSP	Surf	724	17	internet.br						1							spn	Surf					
BR	AOSP	Surf IMS	724	17	ims	ims	IPV4V6											spn	Surf					
BR	AOSP	LIGUE 4G IMS	724	18	ims	ims	IPV4V6	IP										spn	LIGUE					
BR	AOSP	LIGUE 4G Internet	724	18	iot4u.br	default,ia	IPV4V6	IP	arqia	arqia	1							spn	LIGUE					
BR	AOSP	MMS Telemig	724	19	mmsgprs.telemigcelular.com.br	mms			celular	celular		http://mms.telemigcelular.com.br	200.192.230.142	8080			543							
BR	AOSP	TelemigC GPRS	724	19	gprs.telemigcelular.com.br	default,ia,supl			celular	celular							543							
BR	AOSP	LIGUE IMS	724	21	ims	ims	IPV4V6																	
BR	AOSP	LIGUE Internet	724	21	internet.ligue.vc	default,ia	IPV4V6																	
BR	AOSP	Vivo IMS	724	23	ims	ims	IPV4V6	IP									530							
BR	LineageOS	Vivo IMS	724	23	ims	ims	IPV4V6	IPV4V6													false			
BR	LineageOS	Vivo Internet	724	23	zap.vivo.com.br	default	IPV4V6	IPV4V6	vivo	vivo	1													
BR	AOSP	Vivo Internet	724	23	zap.vivo.com.br	default,ia,supl	IPV4V6	IP	vivo	vivo	1						530							
BR	AOSP	Vivo MMS	724	23	mms.vivo.com.br	mms	IPV4V6	IP	vivo	vivo	1	http://termnat.vivomms.com.br:8088/mms	200.142.130.104	80			530							
BR	LineageOS	Vivo MMS	724	23	mms.vivo.com.br	mms	IPV4V6	IPV4V6	vivo	vivo	1	http://termnat.vivomms.com.br:8088/mms	200.142.130.104	80										
BR	AOSP	Vivo Xcap	724	23	xcap.ims	xcap	IPV4V6	IP									530							
BR	LineageOS	VIVO XCAP	724	23	xcap.ims	xcap	IPV4V6	IPV4V6													false			
BR	AOSP	Oi Internet	724	24	gprs.oi.com.br	default,ia,supl	IPV4V6	IPV4V6			0						1389							
BR	LineageOS	Oi Internet	724	24	gprs.oi.com.br	default,ia,supl	IPV4V6	IPV4V6	oi	oi														
BR	AOSP	Oi MMS	724	24	mmsgprs.oi.com.br	mms	IPV4V6	IPV4V6	oimms	oioioi	0	http://200.222.42.204:8002	192.168.10.50	3128			1389							
BR	LineageOS	Oi MMS	724	24	mmsgprs.oi.com.br	mms	IPV4V6	IPV4V6	oimms	oioioi		http://200.222.42.204:8002/	192.168.10.50	3128										
BR	AOSP	Unifique	724	29	unifique.br	default,ims,supl,xcap	IPV4V6	IPV4V6									548							
BR	LineageOS	Unifique	724	29	unifique.br	default,ims,supl,xcap	IPV4V6	IPV4V6																
BR	AOSP	Oi Internet	724	31	gprs.oi.com.br	default,ia,supl	IPV4V6	IPV4V6			0						1389							
BR	LineageOS	Oi Internet	724	31	gprs.oi.com.br	default,ia,supl	IPV4V6	IPV4V6	oi	oi														
BR	AOSP	Oi MMS	724	31	mmsgprs.oi.com.br	mms	IPV4V6	IPV4V6	oimms	oioioi	0	http://200.222.42.204:8002	192.168.10.50	3128			1389							
BR	LineageOS	Oi MMS	724	31	mmsgprs.oi.com.br	mms	IPV4V6	IPV4V6	oimms	oioioi		http://200.222.42.204:8002/	192.168.10.50	3128										
BR	LineageOS	Algar MMS	724	32	algar.br	mms			algar	1212		http://mms.ctbccelular.com.br/was	172.29.7.70	8080										
BR	AOSP	Algar MMS	724	32	mms.algar.br	mms			algar	1212		http://mms.ctbccelular.com.br/was	172.29.7.70	8080			1390							
BR	AOSP	Algar Telecom Internet	724	32	algar.br	default,ia			algar	1212							1390							
BR	LineageOS	Algar Telecom Internet	724	32	algar.br	default,ia			algar	1212														
BR	LineageOS	Algar MMS	724	33	algar.br	mms			algar	1212		http://mms.ctbccelular.com.br/was	172.29.7.70	8080										
BR	AOSP	Algar MMS	724	33	mms.algar.br	mms			algar	1212		http://mms.ctbccelular.com.br/was	172.29.7.70	8080			1390							
